Facades,Habitable Surface,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,ANTWERPEN,BRUSSEL,HENEGOUWEN,LIMBURG,LUIK,LUXEMBURG,NAMEN,OOST-VLAANDEREN,VLAAMS-BRABANT,WAALS-BRABANT,WEST-VLAANDEREN
2.0,62.0,2.0,1.0,1.0,4.0,1.0,0,0,7.63768115942029,0,3.0,22.0,5.0,273.0,1,0,0,0,0,0,0,0,0,0,0
2.0,99.0,2.0,1.0,2.0,5.0,1.0,0,1,4.0,0,6.0,39.80769230769231,7.0,59.0,0,0,0,0,0,0,1,0,0,0,0
4.0,103.96677740863788,2.0,1.0,2.0,5.0,1.0,0,1,15.796934865900385,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,126.0,3.0,2.0,1.0,6.0,3.0,0,1,13.0,0,6.0,40.0,6.0,138.7391304347826,0,0,0,0,0,0,0,1,0,0,0
2.0,122.0,3.0,1.0,1.0,3.0,1.0,0,1,18.0,0,6.0,30.96,7.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
2.0,55.0,1.0,1.0,1.0,3.0,1.0,0,1,9.578212290502794,0,6.0,29.252225519287837,6.0,78.0,0,1,0,0,0,0,0,0,0,0,0
2.0,78.0,2.0,1.0,1.0,3.0,1.0,0,0,8.333333333333334,0,4.0,24.181818181818183,5.0,269.0,0,0,0,0,0,0,0,0,0,0,1
4.0,66.0,1.0,1.0,1.0,3.0,1.0,0,1,18.0,1,6.0,30.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
4.0,102.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,120.0,2.0,2.0,2.0,6.0,2.0,0,1,14.0,0,4.0,40.0,6.0,165.0,1,0,0,0,0,0,0,0,0,0,0
2.0,81.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,6.0,21.0,6.0,139.0,1,0,0,0,0,0,0,0,0,0,0
4.0,100.0,2.0,1.0,1.0,4.0,3.0,0,0,13.704347826086956,1,6.0,1.0,8.0,43.0,0,0,0,0,0,0,0,0,0,1,0
2.0,71.0,2.0,1.0,1.0,4.0,2.0,0,0,8.852459016393443,0,4.0,26.89855072463768,5.0,204.0,0,0,0,0,1,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,4.0,2.0,0,1,6.0,0,6.0,33.0,6.0,50.0,0,1,0,0,0,0,0,0,0,0,0
3.0,20.0,0.0,1.0,1.0,1.0,1.0,0,0,10.1875,0,4.0,23.1,6.0,183.0,0,0,0,0,0,0,0,0,1,0,0
3.0,120.0,3.0,2.0,2.0,7.0,1.0,0,1,19.0,0,6.0,51.0,9.0,58.52941176470589,0,0,0,0,0,0,0,0,0,1,0
2.0,143.0,3.0,2.0,1.0,6.0,3.0,0,1,55.0,0,6.0,48.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
3.0,95.0,3.0,2.0,2.0,7.0,1.0,1,1,13.0,0,4.0,32.92857142857143,4.0,327.0,0,0,0,0,0,0,0,0,0,0,1
4.0,128.0,2.0,2.0,2.0,6.0,3.0,0,1,31.0,1,6.0,54.0,6.0,60.0,0,1,0,0,0,0,0,0,0,0,0
2.0,97.0,3.0,2.0,2.0,7.0,0.0,0,1,11.0,0,6.0,28.0,6.0,92.0,0,0,0,0,0,0,1,0,0,0,0
4.0,100.0,3.0,1.0,2.0,6.0,3.0,0,1,12.023584905660377,0,4.0,40.0,7.0,43.0,0,1,0,0,0,0,0,0,0,0,0
2.0,150.0,3.0,3.0,2.0,6.0,3.0,0,0,18.225,0,4.0,38.0,3.0,125.9964,0,1,0,0,0,0,0,0,0,0,0
2.0,71.0,1.0,1.0,1.0,3.0,2.0,0,1,16.0,0,4.0,27.0,3.0,226.0,0,1,0,0,0,0,0,0,0,0,0
4.0,88.0,1.0,1.0,1.0,2.0,1.0,0,0,13.971428571428572,0,6.0,38.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,77.0,2.0,1.0,1.0,4.0,1.0,0,1,14.0,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,113.0,2.0,1.0,1.0,4.0,1.0,0,1,21.0,0,4.0,34.2,6.0,126.57142857142856,0,0,0,1,0,0,0,0,0,0,0
2.0,80.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,161.0,1,0,0,0,0,0,0,0,0,0,0
2.0,80.0,2.0,1.0,1.0,4.0,2.0,0,0,9.433333333333334,0,4.0,30.0,4.0,389.0,0,0,0,0,0,0,0,1,0,0,0
4.0,92.0,2.0,1.0,1.0,4.0,1.0,0,1,26.0,0,4.0,29.0,6.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
2.0,160.0,3.0,2.0,2.0,7.0,3.0,0,1,10.0,0,6.0,44.35294117647059,5.0,112.0,0,1,0,0,0,0,0,0,0,0,0
2.0,106.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,0,4.0,31.0,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
2.0,75.0,1.0,1.0,1.0,3.0,3.0,0,1,15.0,0,6.0,25.0,7.0,35.0,0,1,0,0,0,0,0,0,0,0,0
2.0,80.0,1.0,1.0,1.0,3.0,3.0,0,1,15.0,0,6.0,35.0,6.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,0.0,0,1,12.0,0,2.0,28.0,4.0,218.1075692963753,0,1,0,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,2.0,1.0,0,1,16.0,0,6.0,39.80769230769231,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,61.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,5.0,225.0,1,0,0,0,0,0,0,0,0,0,0
2.0,50.0,1.0,1.0,1.0,3.0,2.0,0,0,8.987179487179487,0,4.0,24.0,3.0,227.0,0,1,0,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,4.0,3.0,0,1,12.334437086092716,0,4.0,32.317880794701985,7.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,48.0,0.0,1.0,1.0,2.0,2.0,0,1,5.0,0,6.0,25.0,5.0,98.0,0,1,0,0,0,0,0,0,0,0,0
2.0,61.0,1.0,1.0,1.0,2.0,1.0,0,0,9.433333333333334,0,4.0,25.0,6.0,128.0,0,0,0,0,0,0,0,1,0,0,0
2.0,99.0,2.0,1.0,1.0,4.0,2.0,0,1,10.197080291970805,0,6.0,30.37837837837838,2.0,549.0,0,0,0,0,0,0,0,0,1,0,0
2.0,98.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,6.0,32.0,4.0,168.0,0,1,0,0,0,0,0,0,0,0,0
2.0,48.0,0.0,1.0,1.0,2.0,3.0,0,1,5.0,0,6.0,28.0,6.0,47.0,0,1,0,0,0,0,0,0,0,0,0
2.0,116.0,2.0,2.0,2.0,6.0,1.0,0,1,17.0,0,6.0,41.0,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,155.0,3.0,1.0,1.0,5.0,1.0,0,1,17.0,0,6.0,72.0,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
4.0,81.0,1.0,1.0,1.0,3.0,1.0,0,1,10.0,0,6.0,41.0,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
2.0,68.0,1.0,1.0,1.0,3.0,1.0,0,1,12.0,0,4.0,28.0,7.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
3.0,116.0,2.0,1.0,1.0,4.0,0.0,0,1,17.0,0,6.0,43.0,6.0,115.0,0,0,0,0,0,0,0,0,0,1,0
2.0,97.0,2.0,1.0,1.0,3.0,2.0,0,0,3.0,0,4.0,28.0,5.0,200.0,0,0,1,0,0,0,0,0,0,0,0
2.0,148.0,2.0,2.0,2.0,6.0,1.0,0,1,45.0,1,4.0,55.625,6.0,123.34375,1,0,0,0,0,0,0,0,0,0,0
2.0,107.0,2.0,1.0,1.0,4.0,0.0,0,0,13.392523364485982,0,4.0,30.75675675675676,6.0,189.0,0,0,0,0,0,0,0,0,0,0,1
2.0,82.19421487603306,3.0,2.0,2.0,7.0,1.0,0,1,13.392523364485982,0,4.0,30.75675675675676,6.0,125.0,0,0,0,0,0,0,0,0,0,0,1
2.0,100.0,2.0,2.0,2.0,6.0,3.0,0,1,10.0,0,6.0,28.0,5.0,100.0,0,1,0,0,0,0,0,0,0,0,0
3.0,145.0,3.0,2.0,2.0,5.0,3.0,0,1,24.283783783783782,0,4.0,41.0,4.0,198.0,0,1,0,0,0,0,0,0,0,0,0
2.0,65.0,2.0,1.0,1.0,4.0,1.0,0,1,12.334437086092716,1,4.0,30.0,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
3.0,80.0,2.0,1.0,1.0,3.0,3.0,0,1,15.0,0,6.0,26.0,6.0,98.0,0,0,0,0,0,0,0,0,0,1,0
2.0,94.0,3.0,1.0,1.0,5.0,1.0,0,0,17.97142857142857,0,3.0,32.92857142857143,7.0,75.0,0,0,0,0,0,0,0,0,0,0,1
2.0,106.0,2.0,1.0,2.0,4.0,3.0,0,1,48.0,0,6.0,45.0,6.0,131.0,0,0,0,0,0,0,0,1,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,3.0,0,1,8.0,0,6.0,35.0,5.0,145.0,0,1,0,0,0,0,0,0,0,0,0
3.0,127.0,3.0,2.0,2.0,7.0,3.0,0,1,8.0,0,6.0,38.0,6.0,125.9964,0,1,0,0,0,0,0,0,0,0,0
2.0,133.0,3.0,1.0,1.0,3.0,3.0,0,1,16.0,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
3.0,86.0,2.0,1.0,1.0,4.0,1.0,0,1,13.0,0,5.0,45.0,6.0,180.0,1,0,0,0,0,0,0,0,0,0,0
2.0,129.0,3.0,1.0,1.0,3.0,1.0,0,1,15.0,0,6.0,45.16,6.0,138.82,1,0,0,0,0,0,0,0,0,0,0
2.0,49.0,1.0,1.0,1.0,2.0,1.0,0,0,7.63768115942029,0,5.0,29.546875,6.0,126.0,1,0,0,0,0,0,0,0,0,0,0
2.0,70.0,2.0,2.0,1.0,5.0,3.0,0,0,9.578212290502794,0,4.0,23.0,1.0,512.0,0,1,0,0,0,0,0,0,0,0,0
2.0,60.0,1.0,1.0,1.0,3.0,3.0,1,0,17.97142857142857,0,4.0,32.92857142857143,5.0,241.0,0,0,0,0,0,0,0,0,0,0,1
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,0,17.80544747081712,1,4.0,41.48275862068966,6.0,153.0,1,0,0,0,0,0,0,0,0,0,0
2.0,134.0,2.0,1.0,1.0,4.0,1.0,0,1,55.0,0,4.0,43.0,5.0,292.0,1,0,0,0,0,0,0,0,0,0,0
3.0,87.0,2.0,1.0,1.0,3.0,2.0,0,1,6.0,0,4.0,22.0,5.0,242.0,0,0,0,0,0,0,0,0,1,0,0
2.0,119.0,2.0,1.0,2.0,5.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,146.0,1,0,0,0,0,0,0,0,0,0,0
2.0,102.0,2.0,2.0,1.0,5.0,3.0,0,1,26.0,1,6.0,20.0,6.0,96.0,0,0,0,0,0,0,0,0,0,1,0
2.0,160.0,3.0,2.0,2.0,7.0,3.0,0,0,18.225,0,4.0,50.0,4.0,194.0,0,1,0,0,0,0,0,0,0,0,0
2.0,49.48648648648648,2.0,1.0,1.0,4.0,2.0,0,0,10.1875,0,4.0,15.0,3.0,407.0,0,0,0,0,0,0,0,0,1,0,0
3.0,85.0,0.0,1.0,1.0,3.0,1.0,0,0,12.257575757575758,0,4.0,29.20289855072464,6.0,93.0,0,0,1,0,0,0,0,0,0,0,0
4.0,118.0,3.0,1.0,2.0,6.0,1.0,0,1,37.0,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,3.0,0,1,12.0,0,6.0,26.0,5.0,100.0,0,1,0,0,0,0,0,0,0,0,0
4.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,1,6.0,32.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,165.0,3.0,2.0,2.0,7.0,1.0,0,1,20.982558139534884,1,6.0,38.07826086956522,3.0,215.0,0,1,0,0,0,0,0,0,0,0,0
3.0,99.0,2.0,1.0,1.0,3.0,3.0,0,1,7.0,0,6.0,37.02173913043478,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,73.0,2.0,1.0,1.0,4.0,3.0,0,1,10.0,1,6.0,28.0,1.0,525.0,0,1,0,0,0,0,0,0,0,0,0
2.0,75.0,2.0,1.0,1.0,4.0,3.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,162.0,1,0,0,0,0,0,0,0,0,0,0
2.0,149.0,3.0,2.0,1.0,6.0,3.0,0,0,29.205128205128204,0,4.0,33.0,6.0,194.0,0,0,0,0,0,0,0,0,0,0,1
2.0,74.0,1.0,1.0,1.0,2.0,3.0,0,1,10.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,70.0,2.0,1.0,1.0,4.0,2.0,0,1,5.0,0,4.0,20.0,3.0,234.0,0,1,0,0,0,0,0,0,0,0,0
3.0,100.0,2.0,1.0,2.0,5.0,3.0,0,1,10.0,0,6.0,36.0,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
2.0,85.0,1.0,1.0,1.0,3.0,1.0,0,0,9.578212290502794,0,4.0,30.0,3.0,229.0,0,1,0,0,0,0,0,0,0,0,0
4.0,114.0,3.0,1.0,1.0,3.0,3.0,0,1,20.0,0,6.0,37.46534653465346,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
4.0,149.0,3.0,2.0,3.0,8.0,3.0,0,1,20.0,0,6.0,40.92857142857143,7.0,80.0,0,0,0,0,0,0,0,0,0,1,0
4.0,110.0,1.0,1.0,1.0,3.0,3.0,0,1,33.0,1,6.0,58.0,7.0,58.0,0,0,0,1,0,0,0,0,0,0,0
3.0,101.0,2.0,1.0,1.0,4.0,1.0,0,1,34.0,0,6.0,45.0,8.0,44.0,0,0,0,0,1,0,0,0,0,0,0
2.0,35.0,0.0,1.0,1.0,1.0,1.0,0,0,8.987179487179487,0,4.0,24.28688524590164,1.0,522.0,0,1,0,0,0,0,0,0,0,0,0
2.0,122.0,3.0,1.0,1.0,3.0,1.0,0,1,10.0,1,6.0,38.5,7.0,81.0,0,0,0,0,0,1,0,0,0,0,0
2.0,73.0,1.0,1.0,1.0,2.0,1.0,0,0,13.392523364485982,0,4.0,30.75675675675676,6.0,182.9360465116279,0,0,0,0,0,0,0,0,0,0,1
2.0,102.0,1.0,1.0,1.0,3.0,2.0,0,0,17.80544747081712,0,4.0,41.48275862068966,4.0,347.0,1,0,0,0,0,0,0,0,0,0,0
2.0,99.0,3.0,1.0,1.0,5.0,1.0,0,1,9.0,0,6.0,30.96,7.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
2.0,55.0,1.0,1.0,1.0,3.0,2.0,0,1,3.0,0,3.0,24.28688524590164,2.0,331.0,0,1,0,0,0,0,0,0,0,0,0
3.0,17.0,1.0,1.0,1.0,3.0,3.0,0,0,10.1875,0,4.0,23.1,7.0,77.0,0,0,0,0,0,0,0,0,1,0,0
2.0,110.0,2.0,1.0,2.0,5.0,2.0,0,0,15.344117647058823,0,4.0,37.0,1.0,467.0,0,1,0,0,0,0,0,0,0,0,0
2.0,93.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,3.0,22.0,5.0,293.0,1,0,0,0,0,0,0,0,0,0,0
2.0,110.65957446808513,3.0,1.0,2.0,6.0,3.0,0,1,10.0,0,4.0,30.0,6.0,130.96,0,0,0,0,0,0,0,0,0,0,1
4.0,96.0,1.0,1.0,1.0,3.0,1.0,0,0,8.75,0,4.0,31.666666666666668,3.0,346.0,0,0,0,0,0,1,0,0,0,0,0
3.0,100.0,1.0,1.0,1.0,3.0,3.0,0,1,5.0,0,6.0,30.0,7.0,84.0,0,0,0,0,0,0,1,0,0,0,0
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,8.852459016393443,0,3.0,29.0,5.0,215.0,0,0,0,0,1,0,0,0,0,0,0
2.0,133.0,3.0,1.0,1.0,5.0,3.0,0,1,18.0,0,6.0,36.0,7.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
3.0,97.0,2.0,1.0,1.0,4.0,1.0,0,1,16.0,0,6.0,21.0,6.0,160.1951219512195,0,0,0,0,0,0,0,0,0,0,1
2.0,161.0,2.0,2.0,1.0,4.0,1.0,0,1,13.392523364485982,0,4.0,30.75675675675676,6.0,150.0,0,0,0,0,0,0,0,0,0,0,1
2.0,111.0,3.0,1.0,2.0,6.0,1.0,0,1,22.0,0,6.0,30.0,6.0,86.0,0,0,0,0,0,0,1,0,0,0,0
2.0,104.0,2.0,1.0,1.0,4.0,1.0,0,1,21.0,0,4.0,34.2,6.0,126.57142857142856,0,0,0,1,0,0,0,0,0,0,0
2.0,65.0,2.0,1.0,1.0,4.0,0.0,0,0,8.987179487179487,0,2.0,30.0,1.0,799.0,0,1,0,0,0,0,0,0,0,0,0
3.0,97.0,2.0,1.0,1.0,4.0,1.0,0,1,3.0,0,5.0,44.0,6.0,148.0,1,0,0,0,0,0,0,0,0,0,0
2.0,56.0,1.0,1.0,1.0,2.0,3.0,0,0,12.257575757575758,0,6.0,29.20289855072464,6.0,177.78571428571428,0,0,1,0,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,2.0,5.0,3.0,0,1,6.0,0,5.0,32.0,5.0,101.0,0,1,0,0,0,0,0,0,0,0,0
2.0,88.95406360424029,3.0,1.0,1.0,3.0,2.0,0,0,13.03045685279188,0,4.0,29.765217391304347,3.0,415.0,0,0,0,0,0,0,0,1,0,0,0
2.0,59.68376068376068,2.0,1.0,1.0,3.0,1.0,0,0,8.333333333333334,0,4.0,24.181818181818183,5.0,215.0,0,0,0,0,0,0,0,0,0,0,1
2.0,91.0,2.0,1.0,1.0,2.0,3.0,0,1,11.0,0,6.0,37.02173913043478,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
4.0,64.0,1.0,1.0,1.0,3.0,1.0,0,1,12.0,1,6.0,26.0,6.0,378.2321428571428,0,0,0,0,0,0,0,0,0,1,0
2.0,80.0,1.0,1.0,2.0,4.0,3.0,0,0,9.578212290502794,0,4.0,20.0,4.0,153.0,0,1,0,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,3.0,3.0,0,1,6.0,0,6.0,34.0,7.0,52.0,0,0,0,0,0,0,1,0,0,0,0
3.0,94.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,1,6.0,30.59036144578313,7.0,85.0,0,0,0,0,0,0,1,0,0,0,0
2.0,61.0,2.0,1.0,1.0,4.0,1.0,0,0,13.392523364485982,0,6.0,30.75675675675676,5.0,300.0,0,0,0,0,0,0,0,0,0,0,1
2.0,102.0,3.0,1.0,1.0,3.0,1.0,0,0,21.34426229508197,0,6.0,36.0,6.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
4.0,165.0,2.0,2.0,1.0,5.0,3.0,0,1,11.0,0,6.0,23.0,7.0,1.0,0,0,0,0,0,0,0,1,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,13.0,0,6.0,37.0,7.0,101.74,0,0,0,0,0,0,0,1,0,0,0
2.0,75.0,2.0,1.0,1.0,4.0,1.0,0,1,5.0,0,3.0,29.546875,6.0,191.0,1,0,0,0,0,0,0,0,0,0,0
4.0,115.0,2.0,1.0,1.0,4.0,0.0,0,1,7.0,0,6.0,34.053763440860216,7.0,56.0,0,0,1,0,0,0,0,0,0,0,0
2.0,152.0,4.0,2.0,2.0,4.0,3.0,0,0,25.75,0,6.0,44.35294117647059,5.0,6387.0,0,1,0,0,0,0,0,0,0,0,0
4.0,60.0,1.0,1.0,1.0,2.0,1.0,0,0,8.852459016393443,0,4.0,24.0,5.0,208.0,0,0,0,0,1,0,0,0,0,0,0
3.0,68.0,2.0,1.0,1.0,3.0,3.0,0,1,3.0,0,6.0,30.37837837837838,6.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
4.0,83.0,1.0,1.0,1.0,3.0,3.0,0,1,17.0,1,6.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
4.0,94.0,2.0,1.0,1.0,3.0,3.0,0,1,8.0,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
2.0,115.0,3.0,2.0,2.0,7.0,1.0,0,1,15.0,0,4.0,32.317880794701985,6.0,170.0,1,0,0,0,0,0,0,0,0,0,0
3.0,94.0,2.0,1.0,1.0,3.0,1.0,0,1,25.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,86.0,3.0,1.0,1.0,5.0,1.0,0,1,9.0,0,4.0,36.0,5.0,295.0,1,0,0,0,0,0,0,0,0,0,0
3.0,124.0,2.0,2.0,1.0,2.0,3.0,0,1,19.0,0,6.0,40.92857142857143,7.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
2.0,91.0,2.0,1.0,1.0,3.0,3.0,0,1,13.03045685279188,0,4.0,29.765217391304347,7.0,68.0,0,0,0,0,0,0,0,1,0,0,0
2.0,114.0,2.0,1.0,1.0,4.0,3.0,0,1,33.0,1,4.0,39.0,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,87.0,3.0,1.0,2.0,6.0,1.0,0,1,17.0,0,4.0,30.0,5.0,111.0,0,1,0,0,0,0,0,0,0,0,0
3.0,195.0,2.0,1.0,1.0,4.0,1.0,0,1,14.384615384615383,0,4.0,84.0,6.0,121.0,0,0,0,0,1,0,0,0,0,0,0
2.0,58.0,1.0,1.0,1.0,3.0,1.0,0,1,9.0,0,5.0,34.0,6.0,96.0,0,0,1,0,0,0,0,0,0,0,0
2.0,122.0,3.0,1.0,1.0,4.0,1.0,0,0,13.704347826086956,0,6.0,37.46534653465346,6.0,160.0,0,0,0,0,0,0,0,0,0,1,0
2.0,92.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,6.0,36.0,7.0,97.72115384615384,0,0,0,0,0,1,0,0,0,0,0
2.0,96.0,3.0,1.0,1.0,3.0,3.0,0,1,26.0,0,4.0,31.515873015873016,7.0,25.0,0,0,0,0,0,0,0,1,0,0,0
2.0,79.0,2.0,1.0,1.0,4.0,1.0,0,1,47.0,0,6.0,30.59036144578313,6.0,107.0,0,0,0,0,0,0,1,0,0,0,0
2.0,99.0,2.0,1.0,1.0,2.0,3.0,0,1,15.0,0,6.0,37.02173913043478,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,106.0,2.0,1.0,1.0,4.0,3.0,0,1,29.0,0,6.0,33.44897959183673,7.0,101.74,0,0,0,0,0,0,0,1,0,0,0
2.0,126.0,2.0,1.0,1.0,4.0,1.0,0,1,16.0,0,4.0,33.44897959183673,6.0,170.0,0,0,0,0,0,0,0,1,0,0,0
4.0,82.0,2.0,1.0,1.0,4.0,1.0,0,1,23.0,0,4.0,30.75675675675676,6.0,182.9360465116279,0,0,0,0,0,0,0,0,0,0,1
2.5,100.0,2.0,1.0,1.0,3.0,3.0,0,1,28.0,0,6.0,39.85365853658536,6.0,120.16666666666669,0,0,0,0,0,0,0,0,1,0,0
2.0,99.0,2.0,1.0,1.0,4.0,0.0,0,1,21.0,0,6.0,36.0,6.0,174.8125,0,0,0,0,0,0,0,0,0,0,1
4.0,158.0,3.0,2.0,2.0,7.0,3.0,0,1,32.0,1,6.0,45.0,6.0,98.0,0,0,0,0,0,0,0,0,0,1,0
2.0,56.0,1.0,1.0,1.0,3.0,1.0,0,1,11.0,1,4.0,32.317880794701985,7.0,81.0,1,0,0,0,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,28.0,0,6.0,29.0,6.0,76.0,0,1,0,0,0,0,0,0,0,0,0
2.0,105.0,4.0,1.0,2.0,7.0,1.0,0,0,12.334437086092716,1,4.0,30.0,5.0,296.0,1,0,0,0,0,0,0,0,0,0,0
2.0,93.0,2.0,1.0,1.0,4.0,3.0,0,0,24.880434782608692,0,6.0,33.44897959183673,7.0,101.74,0,0,0,0,0,0,0,1,0,0,0
4.0,78.0,2.0,1.0,1.0,4.0,3.0,0,1,10.0,0,6.0,18.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
4.0,130.0,3.0,1.0,1.0,5.0,1.0,0,1,17.0,0,6.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
3.0,74.0,2.0,1.0,1.0,4.0,0.0,0,1,11.0,0,4.0,26.05,5.0,197.0,0,0,0,0,0,0,1,0,0,0,0
2.0,78.0,2.0,1.0,1.0,4.0,2.0,1,0,7.63768115942029,0,3.0,29.546875,5.0,243.0,1,0,0,0,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,3.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,113.0,1,0,0,0,0,0,0,0,0,0,0
2.0,125.0,2.0,1.0,2.0,5.0,2.0,0,1,18.0,0,5.0,42.0,5.0,102.0,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,2.0,5.0,3.0,0,1,10.0,0,6.0,38.07826086956522,6.0,46.0,0,1,0,0,0,0,0,0,0,0,0
2.0,68.0,2.0,1.0,1.0,4.0,3.0,0,1,27.0,0,6.0,35.0,7.0,60.0,1,0,0,0,0,0,0,0,0,0,0
3.0,68.0,1.0,1.0,1.0,3.0,1.0,0,1,7.63768115942029,0,6.0,29.546875,6.0,118.0,1,0,0,0,0,0,0,0,0,0,0
3.0,90.0,2.0,1.0,2.0,5.0,3.0,0,1,10.0,0,6.0,39.0,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
4.0,161.0,3.0,2.0,2.0,5.0,3.0,0,1,14.0,0,6.0,47.72058823529412,6.0,130.45454545454547,0,1,0,0,0,0,0,0,0,0,0
3.0,99.0,2.0,1.0,1.0,4.0,3.0,0,1,16.0,0,6.0,41.48275862068966,6.0,180.0,1,0,0,0,0,0,0,0,0,0,0
3.0,84.0,1.0,1.0,1.0,3.0,3.0,0,1,7.0,0,6.0,30.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
3.0,78.0,2.0,1.0,1.0,4.0,1.0,0,1,5.0,0,4.0,30.0,1.0,509.0,0,1,0,0,0,0,0,0,0,0,0
4.0,41.0,0.0,1.0,1.0,1.0,1.0,0,1,12.0,0,6.0,24.0,7.0,85.0,0,0,0,0,0,0,1,0,0,0,0
2.0,88.0,2.0,1.0,1.0,4.0,3.0,0,1,125.0,0,6.0,30.125,6.0,173.0,0,0,0,0,0,0,0,0,0,0,1
